Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1721233588.987627,-0.07228093474016933,0.1850247854700252,3.6059680377562564e-15,0.0,0.0,0.0
1721233588.9925814,-0.07277264999173204,0.18437490670332501,3.786423846352444e-15,0.0,0.0,0.0
1721233588.9976232,-0.07324448083979629,0.18362343636127848,3.9764107515101205e-15,0.0,0.0,0.0
1721233589.0025346,-0.07369661910282158,0.18277204104582934,-2.2820284981839906e-16,0.0,0.0,0.0
1721233589.007517,-0.07412936618596164,0.1818228476766605,-2.363988178999345e-16,0.0,0.0,0.0
1721233589.0127354,-0.07454306491933053,0.18077816359723486,-2.443619041450102e-16,0.0,0.0,0.0
1721233589.017581,-0.07493804582793959,0.17964025573065373,-2.520684587674339e-16,0.0,0.0,0.0
1721233589.0225937,-0.07531462629372902,0.1784113461847011,-2.5949696099668807e-16,0.0,0.0,0.0
1721233589.027601,-0.07567311290239628,0.17709362090409345,-2.6662775670554574e-16,0.0,0.0,0.0
1721233589.032702,-0.07601380361236595,0.1756892376101092,-2.734427993205747e-16,0.0,0.0,0.0
1721233589.0375204,-0.07633698975274901,0.17420033305561722,-2.7992539338811665e-16,0.0,0.0,0.0
1721233589.0426025,-0.07664295785702215,0.17262902962304857,-2.8605994016030706e-16,0.0,0.0,0.0
1721233589.047797,-0.07693199133904226,0.17097744129237907,-2.9183168455768164e-16,0.0,0.0,0.0
1721233589.0525584,-0.07720437201789429,0.16924767900571433,-2.9722646285689586e-16,0.0,0.0,0.0
1721233589.0576055,-0.07746038149795449,0.1674418554545924,-3.0223045044406223e-16,0.0,0.0,0.0
1721233589.0626283,-0.07770030241043487,0.1655620893156439,-3.0682990896619124e-16,0.0,0.0,0.0
1721233589.0675764,-0.07792441952255813,0.16361050895977244,-3.1101093220520157e-16,0.0,0.0,0.0
1721233589.0725317,-0.07813302072039612,0.16158925565954274,-3.1475918999094384e-16,0.0,0.0,0.0
1721233589.0776079,-0.07832639787128834,0.1595004863189872,-3.180596694616633e-16,0.0,0.0,0.0
1721233589.0825334,-0.07850484757164101,0.15734637574956636,-3.208964129723067e-16,0.0,0.0,0.0
1721233589.0878148,-0.07866867178579043,0.15512911851554143,-3.2325225194305667e-16,0.0,0.0,0.0
1721233589.09264,-0.07881817838149824,0.15285093037154196,-3.251085359324596e-16,0.0,0.0,0.0
1721233589.097565,-0.07895368156753008,0.15051404931463536,-3.2644485621148963e-16,0.0,0.0,0.0
1721233589.1029663,-0.07907550223865217,0.14812073627272843,-3.2723876310687434e-16,0.0,0.0,0.0
1721233589.107706,-0.0791839682332647,0.14567327545065553,-3.27465476373985e-16,0.0,0.0,0.0
1721233589.11255,-0.07927941450877388,0.14317397435483145,-3.2709758785157565e-16,0.0,0.0,0.0
1721233589.1178064,-0.07936218323968883,0.14062516351687154,-3.2610475564263424e-16,0.0,0.0,0.0
1721233589.1231394,-0.07943262384331258,0.13802919593610455,-3.2445338905758955e-16,0.0,0.0,0.0
1721233589.127995,-0.07949109293778041,0.1353884462604288,-3.221063235480972e-16,0.0,0.0,0.0
1721233589.1325765,-0.07953795423708222,0.13270530972448502,-3.1902248485160703e-16,0.0,0.0,0.0
1721233589.1375794,-0.07957357838758958,0.1299822008636437,-3.15156541558896e-16,0.0,0.0,0.0
1721233589.142583,-0.07959834275049123,0.12722155202182886,-3.1045854530872795e-16,0.0,0.0,0.0
1721233589.1476572,-0.07961263113442518,0.12442581167072345,-3.048735578057842e-16,0.0,0.0,0.0
1721233589.152647,-0.07961683348247842,0.12159744255742569,-2.983412638499859e-16,0.0,0.0,0.0
1721233589.1575541,-0.07961134551760944,0.11873891969715013,-2.907955695573118e-16,0.0,0.0,0.0
1721233589.1627638,-0.07959656835043233,0.11585272822709018,-2.8216418494419225e-16,0.0,0.0,0.0
1721233589.1676078,-0.07957290805318458,0.11294136113708328,-2.7236819003954215e-16,0.0,0.0,0.0
1721233589.1726227,-0.07954077520358488,0.11000731689224384,-2.61321583680474e-16,0.0,0.0,0.0
1721233589.1775818,-0.07950058440217019,0.10705309696225278,-2.489308141397129e-16,0.0,0.0,0.0
1721233589.182727,-0.07945275376658563,0.10408120327151613,-2.3509429072471513e-16,0.0,0.0,0.0
1721233589.1875246,-0.07939770440618411,0.10109413558392985,-2.197018754804705e-16,0.0,0.0,0.0
1721233589.19255,-0.0793358598801761,0.09809438883551097,-2.0263435411995075e-16,0.0,0.0,0.0
1721233589.197568,-0.07926764564245396,0.09508445042767968,-1.837628852981441e-16,0.0,0.0,0.0
1721233589.2030878,-0.07919348847609874,0.09206679749350068,-1.6294842733759654e-16,0.0,0.0,0.0
1721233589.2076569,-0.07911381592046068,0.08904389414871597,-1.4004114150536127e-16,0.0,0.0,0.0
1721233589.2125401,-0.07902905569358909,0.0860181887389253,-1.1487977093323524e-16,0.0,0.0,0.0
1721233589.217535,-0.07893963511266994,0.08299211109379404,-8.729099426514424e-17,0.0,0.0,0.0
1721233589.2231789,-0.07884598051501396,0.07996806979869253,-5.708875310751624e-17,0.0,0.0,0.0
1721233589.2277856,-0.07874851668202135,0.07694844949369481,-2.4073552350461965e-17,0.0,0.0,0.0
1721233589.2326527,-0.07864766626843271,0.07393560820938813,1.1968267580436194e-17,0.0,0.0,0.0
1721233589.2376332,-0.07854384923905985,0.0709318747484689,5.126528748994878e-17,0.0,0.0,0.0
1721233589.242708,-0.07843748231507336,0.0679395461216248,9.406179615287729e-17,0.0,0.0,0.0
1721233589.2475617,-0.07832897843180783,0.06496088504572588,1.4061860799184635e-16,0.0,0.0,0.0
1721233589.2526774,-0.07821874620992905,0.06199811751187234,1.9121391266549152e-16,0.0,0.0,0.0
1721233589.2577786,-0.0781071894416911,0.05905343043037008,2.461441575473443e-16,0.0,0.0,0.0
1721233589.2625794,-0.0779947065938952,0.056128969359228675,3.057249640837339e-16,0.0,0.0,0.0
1721233589.2676277,-0.07788169032904559,0.05322683632230113,3.70292079027049e-16,0.0,0.0,0.0
1721233589.2726123,-0.07776852704608132,0.050349087722707936,4.402023615487219e-16,0.0,0.0,0.0
1721233589.2776153,-0.07765559644194674,0.047497732356712424,5.15834807244313e-16,0.0,0.0,0.0
1721233589.2829227,-0.07754327109514675,0.04467472953273746,5.975916100511029e-16,0.0,0.0,0.0
1721233589.2875803,-0.07743191607231707,0.04188198729973863,6.858992631066113e-16,0.0,0.0,0.0
1721233589.2927318,-0.07732188855872268,0.039121360788671955,7.812096995844839e-16,0.0,0.0,0.0
1721233589.2977376,-0.07721353751348213,0.03639465067031808,8.840014745522129e-16,0.0,0.0,0.0
1721233589.302722,-0.07710720335019813,0.033703601732249955,9.947809889031717e-16,0.0,0.0,0.0
1721233589.3076086,-0.07700321764355939,0.03104990157725307,1.1140837564234692e-15,0.0,0.0,0.0
1721233589.312623,-0.07690190286236138,0.02843517944503296,1.2424757150621404e-15,0.0,0.0,0.0
1721233589.3177497,-0.07680357212927856,0.02586100515856729,1.3805545834812265e-15,0.0,0.0,0.0
1721233589.323008,-0.0767085290076026,0.02332888819598461,1.528951263970298e-15,0.0,0.0,0.0
1721233589.3277857,-0.07661706731504667,0.02084027688837528,1.6883312928180128e-15,0.0,0.0,0.0
1721233589.3325214,-0.07652947096459792,0.018396557743463687,1.8593963392413036e-15,0.0,0.0,0.0
1721233589.3375654,-0.07644601383228485,0.01599905489459591,2.0428857539808275e-15,0.0,0.0,0.0
1721233589.3426557,-0.07636695965160957,0.013649029674019597,2.239578168679319e-15,0.0,0.0,0.0
1721233589.3476143,-0.07629256193427876,0.011347680308957137,2.4502931471675074e-15,0.0,0.0,0.0
1721233589.3526447,-0.07622306391675054,0.009096141738497765,2.675892889790289e-15,0.0,0.0,0.0
1721233589.3576434,-0.07615869853199843,0.006895485548856772,2.917283991913845e-15,0.0,0.0,0.0
1721233589.3626175,-0.07609968840577702,0.0047467200240757235,3.1754192577624556e-15,0.0,0.0,0.0
1721233589.3677154,-0.07604624587655769,0.0026507903087591433,3.4512995707417272e-15,0.0,0.0,0.0
1721233589.37278,-0.07599857303818616,0.0006085786789694347,3.745975821413018e-15,0.0,0.0,0.0
1721233589.3781161,-0.0759568618041979,-0.0013790950830758486,4.0605508942918284e-15,0.0,0.0,0.0
1721233589.3828444,-0.07592129399261027,-0.003311473215336286,4.3961817146509875e-15,0.0,0.0,0.0
1721233589.3876417,-0.07589204142989452,-0.005187859408617657,4.754081356517436e-15,0.0,0.0,0.0
1721233589.392576,-0.07586926607271413,-0.007007618151361472,5.135521213059459e-15,0.0,0.0,0.0
1721233589.3975556,-0.07585312014589983,-0.008770173992815877,5.541833230569256e-15,0.0,0.0,0.0
1721233589.402599,-0.07584374629501504,-0.010475010731322093,5.974412207253687e-15,0.0,0.0,0.0
1721233589.4076438,-0.07584127775174926,-0.012121670534930823,6.434718158054155e-15,0.0,0.0,0.0
1721233589.4125774,-0.07584583851026071,-0.013709753002034891,6.924278746724511e-15,0.0,0.0,0.0
1721233589.417616,-0.0758575435124728,-0.015238914170182943,7.444691786403948e-15,0.0,0.0,0.0
1721233589.4227161,-0.07587649884021325,-0.016708865481716045,7.997627809929847e-15,0.0,0.0,0.0
1721233589.4276114,-0.07590280191196765,-0.01811937271534153,8.584832711143554e-15,0.0,0.0,0.0
1721233589.432602,-0.07593654168190321,-0.01947025489323806,9.208130458450108e-15,0.0,0.0,0.0
1721233589.4376063,-0.07597779883870259,-0.02076138317376111,9.869425881900938e-15,0.0,0.0,0.0
1721233589.4426045,-0.07602664600163021,-0.0219926797402919,1.0570707535076596e-14,0.0,0.0,0.0
1721233589.4477637,-0.0760831479111383,-0.02316411669725285,1.1314050633054535e-14,0.0,0.0,0.0
1721233589.4526868,-0.07614736161120277,-0.024275714984785757,1.21016200677551e-14,0.0,0.0,0.0
1721233589.4578006,-0.0762193366204629,-0.025327543324065227,1.2935673501966812e-14,0.0,0.0,0.0
1721233589.4626157,-0.07629911508912281,-0.02631971720569784,1.3818564543359993e-14,0.0,0.0,0.0
1721233589.4676635,-0.07638673193845559,-0.027252397934131367,1.4752745999806058e-14,0.0,0.0,0.0
1721233589.4725935,-0.07648221497963549,-0.028125791741477696,1.5740773217327422e-14,0.0,0.0,0.0
1721233589.477648,-0.07658558500850632,-0.028940148984622716,1.6785307502011412e-14,0.0,0.0,0.0
1721233589.4825718,-0.07669685587277886,-0.029695763439983425,1.7889119627229258e-14,0.0,0.0,0.0
1721233589.4876716,-0.07681603450803272,-0.03039297171073474,1.9055093427509444e-14,0.0,0.0,0.0
1721233589.4925306,-0.07694312093878244,-0.031032152761818588,2.028622948042267e-14,0.0,0.0,0.0
1721233589.4975781,-0.07707810824075105,-0.03161372759851233,2.158564887784371e-14,0.0,0.0,0.0
1721233589.5026073,-0.07722098246037788,-0.03213815910481871,2.295659708796334e-14,0.0,0.0,0.0
1721233589.507641,-0.07737172248747104,-0.03260595205840697,2.440244790943188e-14,0.0,0.0,0.0
1721233589.512635,-0.07753029987679917,-0.033017653339322245,2.592670751902343e-14,0.0,0.0,0.0
1721233589.517632,-0.07769667861429953,-0.033373852350141175,2.7533018614218268e-14,0.0,0.0,0.0
1721233589.5226398,-0.07787081482346467,-0.03367518166574468,2.922516465210883e-14,0.0,0.0,0.0
1721233589.527683,-0.0780526564073521,-0.03392231793134062,3.100707418604254e-14,0.0,0.0,0.0
1721233589.532717,-0.07824214262154636,-0.03411598302785421,3.2882825301422986e-14,0.0,0.0,0.0
1721233589.5377245,-0.07843920357328547,-0.034256945524275634,3.485665015209887e-14,0.0,0.0,0.0
1721233589.5425558,-0.0786437596418477,-0.03434602243703516,3.693293959877812e-14,0.0,0.0,0.0
1721233589.547786,-0.078855720815179,-0.03438408131694115,3.911624795091269e-14,0.0,0.0,0.0
1721233589.5525718,-0.07907498593762372,-0.03437204268471128,4.141129781350756e-14,0.0,0.0,0.0
1721233589.5580835,-0.07930144186350628,-0.03431088283658221,4.3822985040315414e-14,0.0,0.0,0.0
1721233589.5626705,-0.0795349625111938,-0.03420163704197576,4.635638379488642e-14,0.0,0.0,0.0
1721233589.5675945,-0.0797754078160419,-0.034045403139825764,5.601847422864785e-16,0.0,0.0,0.0
1721233589.572733,-0.08002262407849806,-0.03384333941046535,5.645680048858971e-16,0.0,0.0,0.0
1721233589.5780067,-0.0802764505619451,-0.033596636863131885,5.685165572917769e-16,0.0,0.0,0.0
1721233589.5827043,-0.08053672321903799,-0.03330650327644431,5.720207452972436e-16,0.0,0.0,0.0
1721233589.5876534,-0.08080327478841802,-0.032974162103742974,5.750692482222081e-16,0.0,0.0,0.0
1721233589.5926003,-0.08107593477026838,-0.03260085188688297,5.776489595383251e-16,0.0,0.0,0.0
1721233589.5976052,-0.08135452941489767,-0.03218782562945059,5.797448718083272e-16,0.0,0.0,0.0
1721233589.6025825,-0.08163888172377805,-0.031736350131748574,5.813399654030134e-16,0.0,0.0,0.0
1721233589.60782,-0.08192881146247491,-0.031247705289855807,5.824151004374773e-16,0.0,0.0,0.0
1721233589.6126633,-0.08222413518491416,-0.030723183361027414,5.829489113464662e-16,0.0,0.0,0.0
1721233589.6176522,-0.08252466626844333,-0.03016408819766092,5.829177034970605e-16,0.0,0.0,0.0
1721233589.622706,-0.08283021495915266,-0.029571734452014466,5.822953512151731e-16,0.0,0.0,0.0
1721233589.6277606,-0.08314058842693128,-0.028947446753822905,5.810531965806688e-16,0.0,0.0,0.0
1721233589.63263,-0.08345559082974466,-0.028292558862917837,5.79159948324205e-16,0.0,0.0,0.0
1721233589.6375787,-0.08377502338662764,-0.0276084127989175,5.765815801372071e-16,0.0,0.0,0.0
1721233589.6425717,-0.08409868445889888,-0.026896357950012596,5.732812276846858e-16,0.0,0.0,0.0
1721233589.6476312,-0.08442636963911077,-0.026157750162834163,5.692190835889154e-16,0.0,0.0,0.0
1721233589.6527894,-0.08475787184725948,-0.025393950815349592,5.643522896302893e-16,0.0,0.0,0.0
1721233589.6580358,-0.0850929814337897,-0.024606325874693018,5.586348253899811e-16,0.0,0.0,0.0
1721233589.6631699,-0.08543148628893749,-0.02379624494179621,5.520173925373332e-16,0.0,0.0,0.0
1721233589.6680396,-0.08577317195796552,-0.022965080284646375,5.444472939432078e-16,0.0,0.0,0.0
1721233589.6726732,-0.0861178217618539,-0.02211420586195699,5.358683067788338e-16,0.0,0.0,0.0
1721233589.6775777,-0.08646521692302013,-0.02124499633899824,5.262205487379879e-16,0.0,0.0,0.0
1721233589.683125,-0.08681513669565098,-0.020358826097293264,5.15440336498654e-16,0.0,0.0,0.0
1721233589.6880689,-0.08716735850023928,-0.019457068239846716,5.034600355186051e-16,0.0,0.0,0.0
1721233589.6931107,-0.08752165806192819,-0.018541093593532204,4.902079002376611e-16,0.0,0.0,0.0
1721233589.6982222,-0.08787780955227517,-0.017612269710225,4.756079037376722e-16,0.0,0.0,0.0
1721233589.7030635,-0.08823558573405793,-0.016671959868226657,4.595795558895905e-16,0.0,0.0,0.0
1721233589.7081063,-0.08859475810875402,-0.015721522075488208,4.420377089952878e-16,0.0,0.0,0.0
1721233589.713131,-0.08895509706633588,-0.014762308076098431,4.228923499100874e-16,0.0,0.0,0.0
1721233589.7179644,-0.08931637203703258,-0.013795662361464105,4.020483776102775e-16,0.0,0.0,0.0
1721233589.722908,-0.08967835164471952,-0.012822921187568798,3.7940536514818144e-16,0.0,0.0,0.0
1721233589.7276788,-0.09004080386160701,-0.011845411599657116,3.5485730491565963e-16,0.0,0.0,0.0
1721233589.7326097,-0.09040349616390816,-0.010864450465651172,3.282923361152254e-16,0.0,0.0,0.0
1721233589.737653,-0.09076619568817702,-0.009881343519566155,2.995924533162596e-16,0.0,0.0,0.0
1721233589.7426357,-0.09112866938801653,-0.008897384416151986,2.6863319495211013e-16,0.0,0.0,0.0
1721233589.7475233,-0.09149068419086688,-0.007913853797947908,2.3528331059217273e-16,0.0,0.0,0.0
1721233589.7527657,-0.09185200715459352,-0.006932018375897114,1.9940440580134526e-16,0.0,0.0,0.0
1721233589.757775,-0.09221240562360457,-0.005953130024628422,1.6085056337755726e-16,0.0,0.0,0.0
1721233589.7630713,-0.09257164738423686,-0.004978424893472111,1.194679397363782e-16,0.0,0.0,0.0
1721233589.7680583,-0.09292950081915943,-0.004009122534236954,7.509433519001402e-17,0.0,0.0,0.0
1721233589.7731073,-0.09328573506055363,-0.0030464250467358914,2.7558736846297324e-17,0.0,0.0,0.0
1721233589.7780447,-0.09364012014183787,-0.0020915162430071646,-2.3319167168404393e-17,0.0,0.0,0.0
1721233589.782543,-0.09399242714771583,-0.0011455608311386131,-7.772950348015196e-17,0.0,0.0,0.0
1721233589.7875838,-0.0943424283623358,-0.00020970361956205996,-1.3587276057174111e-16,0.0,0.0,0.0
1721233589.7927952,-0.09468989741535927,0.0007149312573545355,-1.9796036858152731e-16,0.0,0.0,0.0
1721233589.7976267,-0.0950346094257461,0.0016272410916300037,-2.642153131796396e-16,0.0,0.0,0.0
1721233589.802657,-0.09537634114307378,0.002526145331160426,-3.348727849261452e-16,0.0,0.0,0.0
1721233589.8075655,-0.095714871086218,0.0034105862856695993,-4.1018086553743194e-16,0.0,0.0,0.0
1721233589.8127728,-0.09604997967923108,0.004279529808452032,-4.904012525087613e-16,0.0,0.0,0.0
1721233589.8175304,-0.09638144938426527,0.005131965953280998,-5.758100235626506e-16,0.0,0.0,0.0
1721233589.8225732,-0.096709064831397,0.005966909605893779,-6.666984424144331e-16,0.0,0.0,0.0
1721233589.8275495,-0.09703261294521856,0.006783401089506688,-7.633738073680381e-16,0.0,0.0,0.0
1721233589.8326848,-0.09735188306807283,0.007580506743852043,-8.661603442767431e-16,0.0,0.0,0.0
1721233589.8375754,-0.09766666707981701,0.008357319477269351,-9.754001454253284e-16,0.0,0.0,0.0
1721233589.8427303,-0.09797675951401068,0.009112959291422945,-1.0914541559117722e-15,0.0,0.0,0.0
1721233589.8476367,-0.09828195767043334,0.009846573778258233,-1.2147032091283196e-15,0.0,0.0,0.0
1721233589.8529494,-0.09858206172384659,0.01055733858884867,-1.3455491129634488e-15,0.0,0.0,0.0
1721233589.8579943,-0.09887687482892558,0.011244457873825546,-1.4844157883679597e-15,0.0,0.0,0.0
1721233589.863568,-0.0991662032212942,0.011907164695122562,-1.6317504619501092e-15,0.0,0.0,0.0
1721233589.8680382,-0.09944985631460837,0.01254472140880731,-1.788024914286395e-15,0.0,0.0,0.0
1721233589.8728778,-0.09972764679364142,0.013156420018811558,-1.9537367856563246e-15,0.0,0.0,0.0
1721233589.8777878,-0.09999939070333534,0.013741582501412018,-2.1294109409311484e-15,0.0,0.0,0.0
1721233589.8825724,-0.10026490753379147,0.014299561100354012,-2.3156008953682855e-15,0.0,0.0,0.0
1721233589.8876011,-0.1005240203011839,0.014829738592549123,-2.512890303084827e-15,0.0,0.0,0.0
1721233589.8925936,-0.10077655562458888,0.015331528524319307,-2.7218945100052275e-15,0.0,0.0,0.0
1721233589.897798,-0.10102234379873264,0.015804375418198666,-2.943262173099959e-15,0.0,0.0,0.0
1721233589.9027379,-0.10126121886267067,0.016247754950344827,-3.177676947753641e-15,0.0,0.0,0.0
1721233589.9076633,-0.10149301866442072,0.0166611740986516,-3.425859245122802e-15,0.0,0.0,0.0
1721233589.9125748,-0.10171758492158132,0.017044171261694337,-3.688568061365189e-15,0.0,0.0,0.0
1721233589.9176195,-0.10193476327797833,0.017396316348679698,-3.966602880644168e-15,0.0,0.0,0.0
1721233589.9226463,-0.10214440335639047,0.017717210840611244,-4.260805653833511e-15,0.0,0.0,0.0
1721233589.927542,-0.10234635880741585,0.01800648782292246,-4.57206285486954e-15,0.0,0.0,0.0
1721233589.9326859,-0.10254048735455043,0.018263811989868366,-4.901307616719279e-15,0.0,0.0,0.0
1721233589.9377031,-0.10272665083555914,0.018488879621007495,-5.249521948954989e-15,0.0,0.0,0.0
1721233589.9429483,-0.10290471524023083,0.018681418530145155,-5.617739038947141e-15,0.0,0.0,0.0
1721233589.947634,-0.10307455074461717,0.018841187987149642,-6.007045638709582e-15,0.0,0.0,0.0
1721233589.9526153,-0.10323603174186585,0.018967978613092254,-6.418584539452341e-15,0.0,0.0,0.0
1721233589.9575963,-0.10338903686976804,0.019061612249202782,-6.853557135919237e-15,0.0,0.0,0.0
1721233589.9626648,-0.1035334490351499,0.01912194180017133,-7.313226082609093e-15,0.0,0.0,0.0
1721233589.9675562,-0.10366915543524771,0.01914885105236741,-7.798918044001173e-15,0.0,0.0,0.0
1721233589.9725356,-0.10379604757621576,0.019142254467588125,-8.312026540926961e-15,0.0,0.0,0.0
1721233589.9776502,-0.10391402128892611,0.019102096952985544,-8.854014895252346e-15,0.0,0.0,0.0
1721233589.9826403,-0.10402297674222921,0.019028353607864763,-9.426419275055729e-15,0.0,0.0,0.0
1721233589.987637,-0.10412281845385354,0.018921029448083868,-1.0030851842509446e-14,0.0,0.0,0.0
1721233589.9925935,-0.10421345529913306,0.018780159108825863,-1.0669004006693492e-14,0.0,0.0,0.0
1721233589.9976015,-0.10429480051776019,0.018605806526554386,-1.1342649783592293e-14,0.0,0.0,0.0
1721233590.0031197,-0.10436677171877248,0.018398064601003114,-1.2053649265546882e-14,0.0,0.0,0.0
1721233590.008005,-0.10442929088399036,0.018157054838090658,-1.2803952202456674e-14,0.0,0.0,0.0
1721233590.0129929,-0.10448228437013346,0.017882926974690502,-1.3595601697046563e-14,0.0,0.0,0.0
1721233590.01766,-0.10452568290985267,0.017575858586227608,-1.4430738016536883e-14,0.0,0.0,0.0
1721233590.022586,-0.10455942161192475,0.01723605467811195,-1.5311602523075423e-14,0.0,0.0,0.0
1721233590.0276115,-0.10458343996086622,0.01686374726205951,-1.624054172531241e-14,0.0,0.0,0.0
1721233590.0327482,-0.10459768181623308,0.016459194918391623,-1.7220011453520984e-14,0.0,0.0,0.0
1721233590.0375881,-0.10460209541188226,0.01602268234544254,-1.825258116068755e-14,0.0,0.0,0.0
1721233590.0425315,-0.10459663335548107,0.0155545198972466,-1.934093835201789e-14,0.0,0.0,0.0
1721233590.047568,-0.1045812526285602,0.01505504311071442,-2.048789314532679e-14,0.0,0.0,0.0
1721233590.0528362,-0.10455591458741578,0.014524612223549345,-2.1696382964800502e-14,0.0,0.0,0.0
1721233590.0577106,-0.10452058496517577,0.013963611684194119,-2.296947737064316e-14,0.0,0.0,0.0
1721233590.062532,-0.10447523387535566,0.013372449655137751,-2.431038302713986e-14,0.0,0.0,0.0
1721233590.0675464,-0.10441983581723835,0.01275155751095338,-2.5722448811690922e-14,0.0,0.0,0.0
1721233590.0727053,-0.10435436968342252,0.012101389332477307,-2.7209171067393456e-14,0.0,0.0,0.0
1721233590.0775595,-0.10427881876989413,0.011422421398578957,-2.877419900176809e-14,0.0,0.0,0.0
1721233590.0829597,-0.10419317078898471,0.010715151677012022,-3.042134023425049e-14,0.0,0.0,0.0
1721233590.087731,-0.10409741788559057,0.009980099315876907,-3.215456649508874e-14,0.0,0.0,0.0
1721233590.0925868,-0.10399155665703645,0.009217804137265063,-3.397801947830974e-14,0.0,0.0,0.0
1721233590.0976691,-0.10387558817697683,0.008428826134693986,-3.5896016851439033e-14,0.0,0.0,0.0
1721233590.1025834,-0.10374951802373808,0.007613744975983973,-3.7913058424680755e-14,0.0,0.0,0.0
1721233590.1077187,-0.10361335631351448,0.006773159513265736,-4.0033832482285184e-14,0.0,0.0,0.0
1721233590.1126125,-0.1034671177388405,0.0059076873018495055,-4.226322227885427e-14,0.0,0.0,0.0
1721233590.1177156,-0.10331082161277177,0.005017964129724495,-4.460631270335598e-14,0.0,0.0,0.0
1721233590.1225932,-0.10314449191921715,0.004104643559499521,-4.706839711364098e-14,0.0,0.0,0.0
1721233590.127573,-0.10296815736987357,0.003168396484633497,-4.965498434427631e-14,0.0,0.0,0.0
1721233590.1325378,-0.1027818514666335,0.002209910695033611,-8.820562674892727e-16,0.0,0.0,0.0
1721233590.1380641,-0.10258561238439053,0.0012298896950742688,-8.884214465395124e-16,0.0,0.0,0.0
1721233590.1427002,-0.10237948235533387,0.00022904946828316945,-8.941240668945608e-16,0.0,0.0,0.0
1721233590.1475127,-0.1021635074034291,-0.0007918833105998399,-8.991536896388922e-16,0.0,0.0,0.0
1721233590.152595,-0.10193773731231381,-0.0018321720929228985,-9.03500101391457e-16,0.0,0.0,0.0
1721233590.1580667,-0.10170222559594078,-0.0028910712467938166,-9.071534779381642e-16,0.0,0.0,0.0
1721233590.1631947,-0.10145702946752348,-0.003967826839619803,-9.10104549287578e-16,0.0,0.0,0.0
1721233590.1675603,-0.10120220980683138,-0.005061677412318168,-9.123447664597694e-16,0.0,0.0,0.0
1721233590.1725214,-0.10093783112588102,-0.006171854745004261,-9.138664703270204e-16,0.0,0.0,0.0
1721233590.1776211,-0.10066396153306861,-0.007297584613966299,-9.146630628338213e-16,0.0,0.0,0.0
1721233590.1830466,-0.1003806726957888,-0.008438087539740114,-9.147291809323607e-16,0.0,0.0,0.0
1721233590.1877747,-0.10008803980158354,-0.00959257952610018,-9.140608735784546e-16,0.0,0.0,0.0
1721233590.192614,-0.09978614151786407,-0.0107602727897867,-9.126557821416111e-16,0.0,0.0,0.0
1721233590.197625,-0.09947505995024859,-0.011940376480791867,-9.105133245916845e-16,0.0,0.0,0.0
1721233590.2025478,-0.09915488059955688,-0.013132097393031771,-9.076348838333162e-16,0.0,0.0,0.0
1721233590.207551,-0.09882569231750273,-0.014334640665233855,-9.04024000568118e-16,0.0,0.0,0.0
1721233590.2126982,-0.09848758726112401,-0.015547210471873107,-8.99686571073299e-16,0.0,0.0,0.0
1721233590.2175612,-0.09814066084598966,-0.016769010703993628,-8.94631050294192e-16,0.0,0.0,0.0
1721233590.2225342,-0.09778501169822161,-0.017999245639755482,-8.888686606568859e-16,0.0,0.0,0.0
1721233590.2275105,-0.09742074160536957,-0.019237120604550247,-8.824136070159205e-16,0.0,0.0,0.0
1721233590.2326872,-0.09704795546617494,-0.020481842620531883,-8.752832981607537e-16,0.0,0.0,0.0
1721233590.2379596,-0.09666676123926013,-0.02173262104541309,-8.674985753134597e-16,0.0,0.0,0.0
1721233590.2426624,-0.09627726989077824,-0.02298866820038046,-8.590839480588695e-16,0.0,0.0,0.0
1721233590.2477014,-0.09587959534105735,-0.024249199986985395,-8.500678381571175e-16,0.0,0.0,0.0
1721233590.2527668,-0.09547385441027303,-0.025513436492870877,-8.404828316973058e-16,0.0,0.0,0.0
1721233590.2576692,-0.09506016676318185,-0.026780602586197577,-8.303659400597525e-16,0.0,0.0,0.0
1721233590.2625303,-0.09463865485294756,-0.02804992849863642,-8.197588701630396e-16,0.0,0.0,0.0
1721233590.2677429,-0.09420944386409127,-0.029320650396797654,-8.08708304480828e-16,0.0,0.0,0.0
1721233590.2726455,-0.09377266165459588,-0.030592010941970275,-7.972661913221582e-16,0.0,0.0,0.0
1721233590.2776504,-0.09332843869719416,-0.03186325983804868,-7.854900458777067e-16,0.0,0.0,0.0
1721233590.282718,-0.09287690801986936,-0.03313365436752707,-7.734432625432184e-16,0.0,0.0,0.0
1721233590.2876832,-0.09241820514559611,-0.034402459915445265,-7.611954390400896e-16,0.0,0.0,0.0
1721233590.2927265,-0.09195246803134871,-0.03566895048117309,-7.488227128618215e-16,0.0,0.0,0.0
1721233590.2976162,-0.0914798370064034,-0.03693240917792388,-7.364081105838236e-16,0.0,0.0,0.0
1721233590.3025777,-0.09100045470995952,-0.03819212871989088,-7.240419105827891e-16,0.0,0.0,0.0
1721233590.3077233,-0.09051446602810498,-0.039447411896903845,-7.11822019720622e-16,0.0,0.0,0.0
1721233590.3126297,-0.09002201803014934,-0.04069757203650645,-6.998543645566435e-16,0.0,0.0,0.0
1721233590.317616,-0.08952325990434794,-0.04194193345335843,-6.882532976605587e-16,0.0,0.0,0.0
